,Name,User ID,PriceFinal,DLCCount,behavior,hours,IsFree,Metacritic
71225,Torchlight II,65398650,19.99,0,play,12.6,False,88
71227,Torchlight II,105586920,19.99,0,play,37.0,False,88
71229,Torchlight II,157080495,19.99,0,play,81.0,False,88
71231,Torchlight II,55906572,19.99,0,play,11.4,False,88
71233,Torchlight II,24721232,19.99,0,play,0.5,False,88
71235,Torchlight II,138941587,19.99,0,play,15.6,False,88
71237,Torchlight II,51085779,19.99,0,play,7.2,False,88
71239,Torchlight II,68809194,19.99,0,play,2.6,False,88
71241,Torchlight II,49462664,19.99,0,play,1.0,False,88
71244,Torchlight II,91690667,19.99,0,play,0.7,False,88
71246,Torchlight II,242937979,19.99,0,play,9.3,False,88
71248,Torchlight II,975449,19.99,0,play,5.9,False,88
71250,Torchlight II,33865373,19.99,0,play,23.0,False,88
71252,Torchlight II,127344335,19.99,0,play,9.2,False,88
71254,Torchlight II,110899658,19.99,0,play,54.0,False,88
71257,Torchlight II,14544587,19.99,0,play,12.2,False,88
71259,Torchlight II,91293844,19.99,0,play,26.0,False,88
71261,Torchlight II,17995238,19.99,0,play,13.3,False,88
71263,Torchlight II,150182632,19.99,0,play,38.0,False,88
71265,Torchlight II,104870123,19.99,0,play,3.8,False,88
71267,Torchlight II,154014392,19.99,0,play,2.7,False,88
72282,Worms Reloaded,66950079,19.99,5,play,1.1,False,79
72284,Worms Reloaded,31733654,19.99,5,play,2.9,False,79
72286,Worms Reloaded,106806146,19.99,5,play,1.1,False,79
89660,MX vs. ATV Reflex,107359794,19.99,0,play,2.2,False,0
73856,Duke Nukem Forever,112199961,19.99,2,play,11.3,False,54
73859,Duke Nukem Forever,56436989,19.99,2,play,10.8,False,54
73861,Duke Nukem Forever,64319625,19.99,2,play,10.4,False,54
73863,Duke Nukem Forever,35864169,19.99,2,play,13.4,False,54
73865,Duke Nukem Forever,47457723,19.99,2,play,11.3,False,54
73867,Duke Nukem Forever,85298989,19.99,2,play,16.8,False,54
73869,Duke Nukem Forever,20772968,19.99,2,play,14.4,False,54
89672,MX vs. ATV Reflex,132593770,19.99,0,play,0.5,False,0
89666,MX vs. ATV Reflex,148362155,19.99,0,play,29.0,False,0
89663,MX vs. ATV Reflex,63441290,19.99,0,play,0.7,False,0
89654,MX vs. ATV Reflex,81160212,19.99,0,play,0.2,False,0
72288,Worms Reloaded,156879739,19.99,5,play,1.0,False,79
89651,MX vs. ATV Reflex,90626360,19.99,0,play,0.7,False,0
89648,MX vs. ATV Reflex,87601770,19.99,0,play,2.6,False,0
89604,The Evil Within,231416829,19.99,3,play,3.5,False,68
89600,The Evil Within,44314169,19.99,3,play,10.5,False,68
89598,The Evil Within,10253354,19.99,3,play,0.7,False,68
89593,The Evil Within,60706503,19.99,3,play,4.1,False,68
89591,The Evil Within,90272527,19.99,3,play,4.3,False,68
89589,The Evil Within,209985078,19.99,3,play,34.0,False,68
89587,The Evil Within,127335438,19.99,3,play,2.4,False,68
89585,The Evil Within,88525821,19.99,3,play,30.0,False,68
73854,Duke Nukem Forever,16645459,19.99,2,play,15.6,False,54
73852,Duke Nukem Forever,82866826,19.99,2,play,2.0,False,54
73850,Duke Nukem Forever,561758,19.99,2,play,14.3,False,54
73848,Duke Nukem Forever,2753525,19.99,2,play,5.2,False,54
73803,Duke Nukem Forever,99077905,19.99,2,play,0.3,False,54
73805,Duke Nukem Forever,47500408,19.99,2,play,12.4,False,54
73807,Duke Nukem Forever,36546868,19.99,2,play,2.4,False,54
73809,Duke Nukem Forever,22371742,19.99,2,play,2.2,False,54
73811,Duke Nukem Forever,3527485,19.99,2,play,0.8,False,54
73813,Duke Nukem Forever,26465134,19.99,2,play,24.0,False,54
73815,Duke Nukem Forever,38049880,19.99,2,play,3.5,False,54
73817,Duke Nukem Forever,45774794,19.99,2,play,12.7,False,54
73819,Duke Nukem Forever,65398650,19.99,2,play,0.3,False,54
73821,Duke Nukem Forever,84221022,19.99,2,play,7.8,False,54
73823,Duke Nukem Forever,85862313,19.99,2,play,0.6,False,54
73825,Duke Nukem Forever,33910513,19.99,2,play,17.2,False,54
73829,Duke Nukem Forever,45617627,19.99,2,play,6.4,False,54
73831,Duke Nukem Forever,63157803,19.99,2,play,64.0,False,54
73833,Duke Nukem Forever,17530772,19.99,2,play,9.1,False,54
73835,Duke Nukem Forever,60706503,19.99,2,play,4.9,False,54
73837,Duke Nukem Forever,12195913,19.99,2,play,19.5,False,54
73839,Duke Nukem Forever,16084897,19.99,2,play,2.0,False,54
73841,Duke Nukem Forever,10450544,19.99,2,play,8.5,False,54
73843,Duke Nukem Forever,84371132,19.99,2,play,19.0,False,54
73846,Duke Nukem Forever,241626039,19.99,2,play,17.3,False,54
89583,The Evil Within,80550861,19.99,3,play,4.5,False,68
89581,The Evil Within,55367062,19.99,3,play,6.0,False,68
89576,The Evil Within,210177498,19.99,3,play,24.0,False,68
88854,Test Drive Unlimited 2,122216032,19.99,0,play,0.8,False,72
88850,Test Drive Unlimited 2,191637518,19.99,0,play,1.3,False,72
88848,Test Drive Unlimited 2,124070622,19.99,0,play,42.0,False,72
88845,Test Drive Unlimited 2,186154929,19.99,0,play,5.9,False,72
88843,Test Drive Unlimited 2,110906645,19.99,0,play,1.7,False,72
88841,Test Drive Unlimited 2,135066372,19.99,0,play,205.0,False,72
88839,Test Drive Unlimited 2,163140792,19.99,0,play,0.8,False,72
88836,Test Drive Unlimited 2,73187712,19.99,0,play,9.7,False,72
88834,Test Drive Unlimited 2,78341587,19.99,0,play,0.1,False,72
88832,Test Drive Unlimited 2,242549338,19.99,0,play,0.2,False,72
88830,Autobahn Police Simulator,254692357,19.99,0,play,1.1,False,0
88828,Autobahn Police Simulator,242549338,19.99,0,play,0.8,False,0
2918,Left 4 Dead,47728342,19.99,0,play,83.0,False,89
2916,Left 4 Dead,53155177,19.99,0,play,1.8,False,89
2914,Left 4 Dead,39834113,19.99,0,play,57.0,False,89
2912,Left 4 Dead,46397411,19.99,0,play,32.0,False,89
2910,Left 4 Dead,59536273,19.99,0,play,7.6,False,89
2907,Left 4 Dead,8311704,19.99,0,play,6.1,False,89
2905,Left 4 Dead,33622085,19.99,0,play,278.0,False,89
2903,Left 4 Dead,49380630,19.99,0,play,0.7,False,89
2901,Left 4 Dead,11794760,19.99,0,play,4.5,False,89
2899,Left 4 Dead,35039277,19.99,0,play,53.0,False,89
88852,Test Drive Unlimited 2,22301321,19.99,0,play,5.8,False,72
88857,Test Drive Unlimited 2,30246419,19.99,0,play,57.0,False,72
89573,The Evil Within,152497084,19.99,3,play,9.8,False,68
88859,Test Drive Unlimited 2,59382844,19.99,0,play,15.1,False,72
89571,The Evil Within,92025878,19.99,3,play,0.4,False,68
89568,The Evil Within,82046939,19.99,3,play,1.5,False,68
89566,The Evil Within,42061089,19.99,3,play,1.0,False,68
89564,The Evil Within,25096601,19.99,3,play,0.1,False,68
89562,Road Redemption,168244631,19.99,0,play,9.8,False,0
89560,Road Redemption,17530772,19.99,0,play,2.0,False,0
89558,Road Redemption,38465050,19.99,0,play,0.8,False,0
89556,Road Redemption,122026623,19.99,0,play,19.4,False,0
89554,Road Redemption,64787956,19.99,0,play,0.1,False,0
89552,Road Redemption,25096601,19.99,0,play,0.2,False,0
88881,Test Drive Unlimited 2,148362155,19.99,0,play,13.2,False,72
88879,Test Drive Unlimited 2,45030250,19.99,0,play,73.0,False,72
88877,Test Drive Unlimited 2,218918267,19.99,0,play,1.9,False,72
88875,Test Drive Unlimited 2,67579257,19.99,0,play,49.0,False,72
88873,Test Drive Unlimited 2,67349307,19.99,0,play,1.3,False,72
88871,Test Drive Unlimited 2,95037089,19.99,0,play,0.5,False,72
88869,Test Drive Unlimited 2,112626210,19.99,0,play,4.6,False,72
88867,Test Drive Unlimited 2,27545486,19.99,0,play,20.0,False,72
88865,Test Drive Unlimited 2,127426141,19.99,0,play,136.0,False,72
88863,Test Drive Unlimited 2,118852041,19.99,0,play,21.0,False,72
88861,Test Drive Unlimited 2,17530772,19.99,0,play,27.0,False,72
73800,Duke Nukem Forever,44021324,19.99,2,play,3.2,False,54
73798,Duke Nukem Forever,53898495,19.99,2,play,2.1,False,54
73796,Duke Nukem Forever,83219649,19.99,2,play,8.8,False,54
72341,Worms Reloaded,30912860,19.99,5,play,0.3,False,79
72346,Worms Reloaded,80494893,19.99,5,play,3.3,False,79
72349,Worms Reloaded,11149819,19.99,5,play,1.3,False,79
72352,Worms Reloaded,143339438,19.99,5,play,0.8,False,79
72355,Worms Reloaded,50818751,19.99,5,play,6.1,False,79
72357,Worms Reloaded,26762388,19.99,5,play,91.0,False,79
72359,Worms Reloaded,69954842,19.99,5,play,0.8,False,79
72361,Worms Reloaded,77214425,19.99,5,play,12.5,False,79
72363,Worms Reloaded,44370809,19.99,5,play,0.3,False,79
72366,Worms Reloaded,35864169,19.99,5,play,3.2,False,79
72370,Worms Reloaded,47457723,19.99,5,play,6.3,False,79
72373,Worms Reloaded,194854693,19.99,5,play,1.7,False,79
72375,Worms Reloaded,20772968,19.99,5,play,1.1,False,79
72377,Worms Reloaded,81943620,19.99,5,play,1.4,False,79
72416,The Book of Unwritten Tales,11373749,19.99,1,play,15.4,False,82
72418,The Book of Unwritten Tales,32467994,19.99,1,play,38.0,False,82
72420,The Book of Unwritten Tales,84455820,19.99,1,play,0.3,False,82
72422,The Book of Unwritten Tales,69009454,19.99,1,play,0.3,False,82
72427,The Book of Unwritten Tales,124437057,19.99,1,play,21.0,False,82
72430,The Book of Unwritten Tales,23225650,19.99,1,play,0.6,False,82
72435,The Book of Unwritten Tales,156379077,19.99,1,play,0.5,False,82
72438,The Book of Unwritten Tales,31669242,19.99,1,play,3.2,False,82
72343,Worms Reloaded,40212239,19.99,5,play,2.4,False,79
72338,Worms Reloaded,29753085,19.99,5,play,12.1,False,79
72676,The Testament of Sherlock Holmes,11373749,19.99,0,play,13.8,False,73
72336,Worms Reloaded,40837142,19.99,5,play,1.0,False,79
72290,Worms Reloaded,85526871,19.99,5,play,15.5,False,79
72292,Worms Reloaded,36546868,19.99,5,play,20.0,False,79
72294,Worms Reloaded,22371742,19.99,5,play,3.1,False,79
72296,Worms Reloaded,38049880,19.99,5,play,0.5,False,79
72298,Worms Reloaded,49893565,19.99,5,play,5.0,False,79
72300,Worms Reloaded,84883272,19.99,5,play,2.4,False,79
72302,Worms Reloaded,11813637,19.99,5,play,3.4,False,79
72304,Worms Reloaded,15095770,19.99,5,play,0.5,False,79
72306,Worms Reloaded,127220350,19.99,5,play,0.4,False,79
72308,Worms Reloaded,91690667,19.99,5,play,2.1,False,79
72311,Worms Reloaded,15221799,19.99,5,play,18.1,False,79
72314,Worms Reloaded,1936551,19.99,5,play,1.3,False,79
72316,Worms Reloaded,88199811,19.99,5,play,1.2,False,79
72318,Worms Reloaded,69427304,19.99,5,play,8.5,False,79
72320,Worms Reloaded,59005471,19.99,5,play,0.7,False,79
72323,Worms Reloaded,229911,19.99,5,play,3.1,False,79
72326,Worms Reloaded,128706580,19.99,5,play,0.2,False,79
72328,Worms Reloaded,190900804,19.99,5,play,3.3,False,79
72330,Worms Reloaded,27139623,19.99,5,play,23.0,False,79
72332,Worms Reloaded,86245871,19.99,5,play,18.2,False,79
72334,Worms Reloaded,76892907,19.99,5,play,0.5,False,79
72441,The Book of Unwritten Tales,42657809,19.99,1,play,10.3,False,82
72678,The Testament of Sherlock Holmes,98928829,19.99,0,play,7.9,False,73
73794,Duke Nukem Forever,56333620,19.99,2,play,7.8,False,54
73633,Damned,159800136,19.99,0,play,0.2,False,0
73748,Driver San Francisco,9128105,19.99,0,play,13.9,False,80
73750,Driver San Francisco,95695156,19.99,0,play,1.1,False,80
73752,Driver San Francisco,298950,19.99,0,play,0.3,False,80
73754,Driver San Francisco,36546868,19.99,0,play,1.3,False,80
73756,Driver San Francisco,73835640,19.99,0,play,16.2,False,80
73758,Driver San Francisco,33282871,19.99,0,play,4.0,False,80
73760,Driver San Francisco,46055854,19.99,0,play,1.4,False,80
73763,Driver San Francisco,183074217,19.99,0,play,0.9,False,80
73765,Driver San Francisco,118852041,19.99,0,play,5.9,False,80
73767,Driver San Francisco,235758386,19.99,0,play,0.1,False,80
73769,Driver San Francisco,155919035,19.99,0,play,1.8,False,80
73771,Driver San Francisco,129391396,19.99,0,play,3.7,False,80
73773,Driver San Francisco,96233348,19.99,0,play,0.3,False,80
73775,Driver San Francisco,87694960,19.99,0,play,48.0,False,80
73777,Driver San Francisco,148362155,19.99,0,play,1.5,False,80
73779,Driver San Francisco,69954842,19.99,0,play,3.5,False,80
73781,Driver San Francisco,74772820,19.99,0,play,0.8,False,80
73786,Duke Nukem Forever,32592631,19.99,2,play,8.8,False,54
73788,Duke Nukem Forever,48058475,19.99,2,play,18.6,False,54
73790,Duke Nukem Forever,72842694,19.99,2,play,0.8,False,54
73792,Duke Nukem Forever,101030173,19.99,2,play,4.1,False,54
73746,Driver San Francisco,44482198,19.99,0,play,0.6,False,80
73631,Damned,60608576,19.99,0,play,1.5,False,0
72680,The Testament of Sherlock Holmes,53898495,19.99,0,play,10.7,False,73
73629,Damned,112626210,19.99,0,play,4.9,False,0
72682,The Testament of Sherlock Holmes,85366890,19.99,0,play,11.4,False,73
72684,The Testament of Sherlock Holmes,298950,19.99,0,play,0.1,False,73
72686,The Testament of Sherlock Holmes,94269421,19.99,0,play,21.0,False,73
72688,The Testament of Sherlock Holmes,51557405,19.99,0,play,15.7,False,73
72690,The Testament of Sherlock Holmes,30246419,19.99,0,play,11.7,False,73
72693,The Testament of Sherlock Holmes,45617627,19.99,0,play,1.4,False,73
72695,The Testament of Sherlock Holmes,67729331,19.99,0,play,0.3,False,73
72700,The Testament of Sherlock Holmes,10253354,19.99,0,play,2.7,False,73
72703,The Testament of Sherlock Holmes,161623464,19.99,0,play,2.9,False,73
72705,The Testament of Sherlock Holmes,59825286,19.99,0,play,1.8,False,73
72708,The Testament of Sherlock Holmes,174674290,19.99,0,play,23.0,False,73
72710,The Testament of Sherlock Holmes,49050405,19.99,0,play,1.9,False,73
72712,The Testament of Sherlock Holmes,66596291,19.99,0,play,1.3,False,73
72714,The Testament of Sherlock Holmes,36404933,19.99,0,play,0.3,False,73
73615,Damned,171252939,19.99,0,play,0.2,False,0
73617,Damned,69856757,19.99,0,play,7.2,False,0
73619,Damned,122798021,19.99,0,play,1.2,False,0
73621,Damned,174287424,19.99,0,play,4.1,False,0
73623,Damned,34919318,19.99,0,play,1.8,False,0
73625,Damned,101695880,19.99,0,play,3.6,False,0
73627,Damned,36557643,19.99,0,play,0.2,False,0
71119,Torchlight II,7431946,19.99,0,play,5.2,False,88
71115,Torchlight II,104032602,19.99,0,play,0.9,False,88
95458,Reign Of Kings,164318687,19.99,0,play,16.5,False,0
94695,March of the Eagles,66438889,19.99,2,play,0.4,False,71
94768,Cities in Motion,82686146,19.99,13,play,89.0,False,70
94766,Cities in Motion,22301321,19.99,13,play,4.5,False,70
94764,Cities in Motion,107876972,19.99,13,play,34.0,False,70
94761,Cities in Motion,161084485,19.99,13,play,6.1,False,70
94759,Cities in Motion,154617624,19.99,13,play,0.1,False,70
94723,Ancient Space,62990992,19.99,0,play,27.0,False,0
94717,A-Train 8,42005897,19.99,0,play,0.1,False,0
3046,Left 4 Dead,50797633,19.99,0,play,0.8,False,89
94699,March of the Eagles,32126281,19.99,2,play,23.0,False,71
94697,March of the Eagles,62990992,19.99,2,play,1.3,False,71
94693,March of the Eagles,70780053,19.99,2,play,29.0,False,71
57966,Rust,80189887,19.99,0,play,5.1,False,0
94690,March of the Eagles,42005897,19.99,2,play,10.9,False,71
94562,Car Mechanic Simulator 2015,81170946,19.99,7,play,5.0,False,68
94560,Car Mechanic Simulator 2015,241862248,19.99,7,play,35.0,False,68
94558,Car Mechanic Simulator 2015,303467308,19.99,7,play,1.7,False,68
94556,Car Mechanic Simulator 2015,113546110,19.99,7,play,1.1,False,68
94554,Car Mechanic Simulator 2015,88775181,19.99,7,play,3.6,False,68
94552,Car Mechanic Simulator 2015,99264709,19.99,7,play,17.1,False,68
94550,Car Mechanic Simulator 2015,293478944,19.99,7,play,8.2,False,68
94548,Car Mechanic Simulator 2015,105384518,19.99,7,play,2.1,False,68
94546,Car Mechanic Simulator 2015,145825155,19.99,7,play,0.3,False,68
94770,Cities in Motion,40280688,19.99,13,play,1.1,False,70
94773,Cities in Motion,32847394,19.99,13,play,35.0,False,70
94775,Cities in Motion,65315657,19.99,13,play,65.0,False,70
94777,Cities in Motion,134641355,19.99,13,play,0.7,False,70
57970,Rust,30699429,19.99,0,play,13.2,False,0
57972,Rust,24721232,19.99,0,play,63.0,False,0
57974,Rust,188250158,19.99,0,play,22.0,False,0
57976,Rust,174287424,19.99,0,play,1.6,False,0
57978,Rust,61046224,19.99,0,play,214.0,False,0
57980,Rust,110658990,19.99,0,play,36.0,False,0
57983,Rust,64368515,19.99,0,play,10.8,False,0
57985,Rust,170474212,19.99,0,play,421.0,False,0
57987,Rust,107818793,19.99,0,play,6.4,False,0
57989,Rust,93189271,19.99,0,play,3.2,False,0
57991,Rust,126522515,19.99,0,play,68.0,False,0
57993,Rust,66650717,19.99,0,play,133.0,False,0
57995,Rust,104870123,19.99,0,play,18.7,False,0
57997,Rust,133439936,19.99,0,play,18.7,False,0
57999,Rust,145754702,19.99,0,play,101.0,False,0
58001,Rust,125017535,19.99,0,play,3.3,False,0
58003,Rust,173453295,19.99,0,play,70.0,False,0
58005,Rust,133997970,19.99,0,play,175.0,False,0
58007,Rust,99264709,19.99,0,play,14.7,False,0
94781,Cities in Motion,47457723,19.99,13,play,21.0,False,70
94779,Cities in Motion,175806657,19.99,13,play,3.1,False,70
94544,Car Mechanic Simulator 2015,197966478,19.99,7,play,1.8,False,68
94542,Car Mechanic Simulator 2015,9128105,19.99,7,play,14.2,False,68
94540,Car Mechanic Simulator 2015,213858385,19.99,7,play,11.9,False,68
3014,Left 4 Dead,252074145,19.99,0,play,5.4,False,89
3008,Left 4 Dead,40051659,19.99,0,play,26.0,False,89
3006,Left 4 Dead,10599862,19.99,0,play,15.5,False,89
3003,Left 4 Dead,29753085,19.99,0,play,88.0,False,89
3000,Left 4 Dead,49228258,19.99,0,play,1.8,False,89
2997,Left 4 Dead,48395915,19.99,0,play,36.0,False,89
2995,Left 4 Dead,19696244,19.99,0,play,15.4,False,89
2993,Left 4 Dead,64023574,19.99,0,play,7.3,False,89
2991,Left 4 Dead,46028967,19.99,0,play,3.0,False,89
2988,Left 4 Dead,10450544,19.99,0,play,817.0,False,89
2984,Left 4 Dead,21316693,19.99,0,play,2.7,False,89
2982,Left 4 Dead,56157984,19.99,0,play,10.7,False,89
2978,Left 4 Dead,30572170,19.99,0,play,24.0,False,89
2975,Left 4 Dead,94936385,19.99,0,play,20.0,False,89
2972,Left 4 Dead,82352462,19.99,0,play,1.0,False,89
2970,Left 4 Dead,17567828,19.99,0,play,1.8,False,89
2968,Left 4 Dead,93341815,19.99,0,play,3.1,False,89
2965,Left 4 Dead,60706503,19.99,0,play,2.3,False,89
92807,Evochron Mercenary,47457723,19.99,0,play,8.7,False,70
92805,Evochron Mercenary,14465359,19.99,0,play,0.4,False,70
92803,Evochron Mercenary,10599862,19.99,0,play,0.4,False,70
92801,Evochron Mercenary,38465050,19.99,0,play,4.8,False,70
3011,Left 4 Dead,14962163,19.99,0,play,10.6,False,89
3016,Left 4 Dead,165755355,19.99,0,play,2.8,False,89
94538,Car Mechanic Simulator 2015,291447290,19.99,7,play,8.6,False,68
3018,Left 4 Dead,24841093,19.99,0,play,6.2,False,89
93885,GRAV,207477282,19.99,0,play,0.7,False,0
93882,GRAV,231026651,19.99,0,play,36.0,False,0
93880,GRAV,124725852,19.99,0,play,1.7,False,0
93878,GRAV,206346171,19.99,0,play,14.7,False,0
93876,GRAV,110658990,19.99,0,play,11.8,False,0
93874,GRAV,38049880,19.99,0,play,0.4,False,0
93872,GRAV,281857216,19.99,0,play,0.2,False,0
93870,GRAV,12610800,19.99,0,play,3.1,False,0
93868,GRAV,43913966,19.99,0,play,0.5,False,0
93866,GRAV,44866715,19.99,0,play,73.0,False,0
3044,Left 4 Dead,32847394,19.99,0,play,24.0,False,89
3042,Left 4 Dead,13190476,19.99,0,play,5.2,False,89
3040,Left 4 Dead,12760368,19.99,0,play,7.8,False,89
3038,Left 4 Dead,47284807,19.99,0,play,8.5,False,89
3036,Left 4 Dead,117695149,19.99,0,play,0.1,False,89
3034,Left 4 Dead,561758,19.99,0,play,8.2,False,89
3032,Left 4 Dead,8776918,19.99,0,play,5.2,False,89
3029,Left 4 Dead,31187179,19.99,0,play,4.2,False,89
3027,Left 4 Dead,14126086,19.99,0,play,2.5,False,89
3023,Left 4 Dead,95084569,19.99,0,play,0.2,False,89
3020,Left 4 Dead,83625754,19.99,0,play,15.1,False,89
57968,Rust,142799594,19.99,0,play,2.1,False,0
57964,Rust,129102620,19.99,0,play,11.5,False,0
71113,Torchlight II,12610800,19.99,0,play,1.1,False,88
57837,Rust,52907921,19.99,0,play,0.9,False,0
57817,Rust,126340495,19.99,0,play,69.0,False,0
57819,Rust,63276972,19.99,0,play,13.4,False,0
57821,Rust,148510973,19.99,0,play,1.5,False,0
57823,Rust,168031436,19.99,0,play,0.4,False,0
57825,Rust,136021775,19.99,0,play,149.0,False,0
57827,Rust,25096601,19.99,0,play,11.1,False,0
57829,Rust,92914917,19.99,0,play,96.0,False,0
57831,Rust,176033341,19.99,0,play,5.5,False,0
57833,Rust,43913966,19.99,0,play,115.0,False,0
57835,Rust,131973876,19.99,0,play,52.0,False,0
57839,Rust,130324181,19.99,0,play,69.0,False,0
57962,Rust,55906572,19.99,0,play,8.4,False,0
57841,Rust,57433226,19.99,0,play,534.0,False,0
57843,Rust,93413084,19.99,0,play,85.0,False,0
57845,Rust,216025815,19.99,0,play,82.0,False,0
57847,Rust,193156880,19.99,0,play,41.0,False,0
57849,Rust,131032344,19.99,0,play,38.0,False,0
57851,Rust,152861732,19.99,0,play,49.0,False,0
57853,Rust,37827989,19.99,0,play,75.0,False,0
57855,Rust,240964291,19.99,0,play,719.0,False,0
57857,Rust,175423011,19.99,0,play,179.0,False,0
57859,Rust,77830706,19.99,0,play,79.0,False,0
95406,Reign Of Kings,43913966,19.99,0,play,110.0,False,0
95408,Reign Of Kings,131940023,19.99,0,play,186.0,False,0
95410,Reign Of Kings,114972372,19.99,0,play,4.6,False,0
95412,Reign Of Kings,122847338,19.99,0,play,110.0,False,0
95454,Reign Of Kings,163162333,19.99,0,play,1.0,False,0
95452,Reign Of Kings,103731895,19.99,0,play,2.7,False,0
95450,Reign Of Kings,2753525,19.99,0,play,25.0,False,0
95448,Reign Of Kings,192170147,19.99,0,play,303.0,False,0
95446,Reign Of Kings,118852041,19.99,0,play,10.8,False,0
95444,Reign Of Kings,245863248,19.99,0,play,0.8,False,0
95442,Reign Of Kings,55761025,19.99,0,play,1.0,False,0
95440,Reign Of Kings,195780309,19.99,0,play,6.1,False,0
95438,Reign Of Kings,96400571,19.99,0,play,8.3,False,0
95436,Reign Of Kings,178038549,19.99,0,play,5.5,False,0
95434,Reign Of Kings,80363319,19.99,0,play,34.0,False,0
